900,1200,0,4.82,0,0,0,4.82,12,2.58,98.81,1430.45,10.07,228.93,98.01,77
900,1200,1,8.04,12,0,0,8.04,26,3.87,218.34,5841.18,11.12,553.54,217.46,0
900,1200,3,18.34,42,120,120,6.11,71,3.48,92.14,5902.57,11.71,3027.32,91.08,1426
900,1200,0,27.71,0,15,15,9.24,54,5.01,41.65,2844.42,8.35,1869.19,40.97,746
900,1200,0,40.4,0,10,10,13.47,52,7.22,49.92,2692.21,4.56,2188.24,48.98,1225
900,1200,0,37.67,0,8,8,12.56,60,6.58,57.34,3003.95,4.73,2420.57,56.41,1367
900,1200,0,21.35,0,5,5,7.12,59,3.72,43.19,2578.73,9.45,1576.25,42.58,860
900,1200,0,19.08,0,20,20,6.36,55,3.25,57.09,2999.29,9.27,1853.16,56.14,1101
900,1200,0,20.98,0,2,2,6.99,48,3.47,27.86,1501.36,8.75,961.38,27.08,293
900,1200,5,69.89,36,30,30,23.3,83,12.45,58,4823.88,4.06,4017.2,57.18,2199
900,1200,8,13.04,20,331,331,4.35,65,2.28,274.44,22522.11,21,3152.62,273.67,704
900,1200,0,19.84,0,24,24,6.61,81,3.37,65.98,3929.71,10.08,2307.23,65.01,856
900,1200,0,13.29,0,13,13,6.64,29,3.35,51.99,1358.7,6.65,611.84,50.7,306
900,1200,0,25.53,0,9,9,8.51,85,4.06,22.82,1851.88,10.81,1033.87,22.4,429
900,1200,0,46.44,0,11,11,15.48,87,7.68,37.92,3192.65,6.18,2387.88,37.23,1681
900,1200,0,32.63,0,15,15,10.88,91,5.24,40.52,3443.76,8.8,2206.01,39.88,1307
900,1200,0,16.24,0,31,31,5.41,83,2.67,43.57,3586.29,17.01,1097.03,43.15,536
900,1200,0,44.85,0,12,12,14.95,96,7.29,47.19,3959.73,6.34,2892.29,46.27,1876
900,1200,0,51.32,0,7,7,17.11,101,8.37,48.41,4652.89,6.35,3046.43,47.67,1356
900,1200,0,57.85,0,0,0,19.28,67,9.34,32.04,2974.22,5.5,2083.48,31.29,726
